Date,open,high,low,close,adjusted_close,volume
2023-01-11,3172.3759,3184.757,3160.8896,3161.8376,3161.8376,23774286900
2023-01-12,3167.273,3171.5905,3153.4038,3163.4509,3163.4509,21667130500
2023-01-13,3170.3548,3195.3067,3167.5098,3195.3059,3195.3059,22022689700
2023-01-16,3198.5189,3251.3739,3197.3186,3227.5916,3227.5916,30674954900
2023-01-17,3229.4354,3231.2645,3211.7573,3224.2448,3224.2448,22659223000
2023-01-18,3227.5947,3234.8169,3220.3703,3224.406,3224.406,21210973000
2023-01-19,3221.5179,3240.2794,3210.3825,3240.2794,3240.2794,22646503000
2023-01-20,3247.2031,3267.0579,3247.2031,3264.8138,3264.8138,27321918200
2023-01-30,3308.8694,3310.4903,3266.758,3269.318,3269.318,35332582900
2023-01-31,3266.1442,3277.2524,3252.0145,3255.6692,3255.6692,30016295700
2023-02-01,3262.1961,3284.9224,3245.4113,3284.9213,3284.9213,33950941000
2023-02-02,3291.7828,3295.7636,3272.414,3285.6705,3285.6705,33341313300
2023-02-03,3275.6578,3275.6578,3235.3533,3263.4059,3263.4059,29334281400
2023-02-06,3244.7007,3250.3514,3226.2112,3238.6978,3238.6978,26705310700
2023-02-07,3245.2297,3250.033,3233.8334,3248.094,3248.094,25094645000
2023-02-08,3251.5006,3257.114,3230.4393,3232.1063,3232.1063,23453048100
2023-02-09,3227.7278,3270.3826,3225.7724,3270.3826,3270.3826,25475452900
2023-02-10,3266.4367,3269.9944,3247.2296,3260.6734,3260.6734,26062692600
2023-02-13,3256.9881,3285.0913,3252.6327,3284.1599,3284.1599,29721318800
2023-02-14,3288.9742,3293.7338,3279.1894,3293.2825,3293.2825,27097416800
2023-02-15,3294.015,3296.1995,3274.5505,3280.4919,3280.4919,26993912300
2023-02-16,3281.7352,3308.8279,3231.3421,3249.0295,3249.0295,38086354500
2023-02-17,3244.7325,3262.4729,3223.2581,3224.0243,3224.0243,27845123700
2023-02-20,3230.4728,3291.0388,3225.8427,3290.3383,3290.3383,32500773300
2023-02-21,3291.6312,3308.7908,3282.436,3306.5236,3306.5236,32440944900
2023-02-22,3292.0489,3307.0343,3286.7207,3291.1477,3291.1477,25540398500
2023-02-23,3293.5219,3307.4385,3275.3621,3287.477,3287.477,26232430400
2023-02-24,3287.2553,3288.3922,3253.9748,3267.1597,3267.1597,23420630600
2023-02-27,3256.9998,3276.5791,3251.7213,3258.0344,3258.0344,24285534400
2023-02-28,3265.742,3280.4154,3246.1446,3279.6053,3279.6053,25162503200
